0.20588 -14.949
0.32353 -13.858
0.47059 -13.534
0.73529 -13.892
1.0882 -14.182
1.3824 -14.506
1.5588 -14.727
1.8824 -14.548
2.2059 -15.051
2.2647 -15.392
14.000 -50.0
