0.058824 -13.449
0.088235 -13.006
0.17647 -12.631
0.35294 -12.818
0.41176 -13.227
0.44118 -13.807
0.52941 -14.591
0.58824 -13.824
0.64706 -13.210
0.76471 -12.597
0.94118 -12.443
1.4118 -12.852
2.3529 -13.295
3.1176 -13.466
3.7941 -13.739
4.4706 -13.858
5.4412 -13.977
6.2353 -14.131
7.3824 -14.199
8.1176 -14.369
9.1765 -14.523
9.8824 -14.642
10.941 -14.642
11.618 -14.813
11.941 -15.051
12.382 -14.864
12.971 -15.085
14.0   -16.000
