-4  0.7219459298871032
-2.8021390374331556  0.7212804515745658
-2.695187165775404  0.7012210338680891
-2.513368983957224  0.6233422459893015
-2.3155080213903756  0.5610101010100952
-2.112299465240643  0.5075638740344566
-1.791443850267381  0.44516339869280386
-1.4705882352941195  0.4027629233511514
-1.2245989304812852  0.3759595959595885
-0.9786096256684509  0.35804515745691456
-0.7540106951871675  0.3445870469399801
-0.5401069518716604  0.3355793226381376
-0.32620320855615237  0.32657159833629623
0.016042780748660945  0.3197147950089039
0.37967914438502426  0.31062388591799484

