-4  0.05083481877598528
-2.807486631016044  0.050172311348771315
-2.695187165775402  0.08788770053474959
-2.598930481283423  0.21450089126558836
-2.5026737967914454  0.28778074866309367
-2.379679144385028  0.3632679738562019
-2.251336898395723  0.42097445038620895
-2.090909090909092  0.4742186571598276
-1.9090909090909105  0.5163398692810398
-1.7005347593582911  0.5540017825311887
-1.4064171122994669  0.5938383838383788
-1.2245989304812852  0.6115151515151463
-1.0427807486631036  0.6247474747474698
-0.9037433155080228  0.6335591206179393
-0.743315508021392  0.6423588829471134
-0.529411764705884  0.6533511586452716
-0.2834224598930506  0.6621033868092645
-0.12299465240641894  0.6664587046939942
0.016042780748660945  0.6663814616755747
0.16577540106951627  0.6707427213309519
0.30481283422459704  0.6706654783125324
0.42245989304812603  0.6750445632798527
0.48128342245988964  0.6772341057635128

